SkuShort,Brand,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
06571,KOZEL,SK,2021,18,5,9.375,1.067,7.137,True,5.13,4.77,37.56,25.69,32.88,72.4,41.03,284.4,39.56,36.0
06577,KOZEL,CZ,2021,18,5,9.375,1.067,7.137,True,2100.0,1500.0,714.5,1641.0,295.8,1472.0,1147.0,1374.0,1048.0,1484.0
06577,KOZEL,SK,2021,18,5,9.375,1.067,7.137,True,3.387,6.75,101.1,36.72,270.5,225.2,76.8,56.04,140.4,96.0
06615,KOZEL,CZ,2021,18,5,9.375,1.067,7.137,True,531.5,517.5,393.5,865.0,207.9,608.0,470.5,358.7,370.8,608.0
06677,KOZEL,SK,2021,18,5,9.375,1.067,7.137,True,3.98,4.652,50.28,63.84,47.62,119.06,38.16,108.12,71.8,62.0
06715,KOZEL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,35.9,,,,24.8,30.0,119.0
07015,TOPVAR,SK,2021,18,5,9.375,1.067,7.137,True,54.34,38.88,91.8,71.2,51.2,83.5,107.8,78.9,57.0,70.0
07082,TOPVAR,SK,2021,18,5,9.375,1.067,7.137,True,32.78,30.98,61.12,23.05,15.12,94.56,8.52,21.12,11.88,35.0
07215,TOPVAR,SK,2021,18,5,9.375,1.067,7.137,True,97.44,94.1,206.4,187.8,146.8,287.5,396.2,158.3,195.2,208.0
07282,TOPVAR,SK,2021,18,5,9.375,1.067,7.137,True,38.5,38.25,23.62,21.48,12.24,37.9,27.36,19.32,29.28,24.0
11070,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,,,,,,,,11.088,4.0,96.0
11074,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,235.2,,,21.384,100.0,139.0
11076,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,622.0,440.0,,2264.0,2710.0,1867.0,1908.0,2140.8,1496.0,2185.0
11076,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,222.1,74.25,456.0,211.9,130.9,767.5,594.5,362.64,279.5,381.0
11215,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,126.0,69.6,201.8,133.5,105.7,27.3,355.0,227.9,125.0,144.0
11216,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,1.333,8.984,3.01,1.9,2.455,,4.5936,2.188,6.0
11238,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,,,2.371,3.564,0.95,0.396,8.555,4.4352,2.0,3.0
11270,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,,,,,,,,11.088,8.0,88.0
11274,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,149.8,,,64.152,100.0,131.0
11276,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,1592.0,1035.0,89.6,2788.0,3332.0,1829.0,1987.0,2571.0,2436.0,2647.0
11276,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,740.0,481.2,1243.0,828.0,1256.0,2184.0,1807.0,1631.16,1479.0,1396.0
11376,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,536.5,403.8,6.92,870.0,1015.5,676.5,202.4,718.32,665.0,672.0
11376,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,110.9,62.9,216.8,68.2,66.1,541.5,635.0,241.92,211.8,108.0
11467,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,0.336,,14.016,,60.0,0.0,23.0
11476,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,300.0,437.8,27.88,213.0,480.2,765.0,,157.68,149.6,346.0
11476,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,53.8,32.75,132.1,5.16,14.52,231.8,,95.28,71.0,22.0
11576,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,701.0,565.5,8.29,1078.0,1175.0,852.0,,1011.0,946.5,1002.0
11576,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,92.9,56.06,316.2,78.75,503.2,414.8,,218.88,204.4,215.0
11676,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,233.0,352.2,24.12,256.2,513.5,557.0,,243.6,199.4,353.0
11676,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,76.8,38.7,208.0,45.38,32.53,275.2,,123.84,145.8,65.0
11767,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,0.336,,,,59.952,0.0,42.0
11776,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,244.4,357.0,23.0,243.6,460.5,643.5,,250.56,156.2,355.0
11776,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,125.44,88.94,267.0,115.2,449.2,332.0,,159.0,169.1,229.0
11867,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,0.336,,,,43.584,0.0,42.0
11876,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,221.6,319.2,15.23,181.9,408.0,511.2,,181.68,102.44,246.0
11876,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,77.9,44.34,205.1,35.53,30.95,304.8,,112.2,122.4,58.0
12180,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,,42.8,105.94,0.096,0.0,51.0
12280,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,,27.7,98.0,0.144,0.0,44.0
12570,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,,,,,,,,11.088,4.0,62.0
12574,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,285.0,,,28.512,100.0,121.0
12576,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,1242.0,933.5,51.7,2130.0,2184.0,1553.0,1636.0,1887.6,1901.0,1936.0
12576,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,267.8,196.8,491.8,314.0,179.6,984.5,758.5,379.44,436.8,438.0
12815,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,88.56,64.4,,61.6,200.8,,,134.3,95.2,110.0
12815,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,,,,0.8,0.1,,,3.2,12.0,3.0
12867,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,,,,59.904,0.0,77.0
12876,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,52.8,0.84,,,49.56,0.0,47.0
12876,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,163.6,24.47,,156.4,88.06,,,183.84,246.5,168.0
12915,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,153.5,67.94,,76.5,264.5,,,108.7,114.0,155.0
12915,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,,,,0.9,0.3,,,1.2,12.0,5.0
12976,BIRELL,CZ,2021,18,5,9.375,1.067,7.137,True,,,,87.0,0.72,,,45.36,0.0,56.0
12976,BIRELL,SK,2021,18,5,9.375,1.067,7.137,True,58.3,24.84,,127.06,42.97,,,107.04,213.9,106.0
13038,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,1.444,2.613,0.4355,0.2375,2.139,1.0296,0.277,0.0
13074,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,9.95,4.434,2.377,,,3.96,3.633,8.0
13138,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,1.196,1.782,0.3564,0.554,1.188,0.7128,0.554,0.0
13174,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,11.07,0.634,0.475,,,0.4752,0.8706,7.0
13338,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,140.9,119.4,6.47,189.2,133.5,488.5,305.8,94.1688,90.44,182.0
13374,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,96.06,53.78,66.2,31.36,33.97,11.484,,24.8688,24.56,53.0
13438,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,206.9,181.4,11.19,323.5,205.0,785.5,538.0,143.6688,152.4,285.0
13474,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,95.44,54.22,89.5,57.25,168.2,11.41,,73.3392,64.6,95.0
13538,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,123.8,89.44,2.27,103.7,98.7,378.2,206.5,54.1332,78.7,142.0
13638,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,174.8,152.0,9.68,349.5,246.9,672.5,461.5,148.8168,154.8,284.0
13638,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,1.803,3.207,4.277,0.396,22.1,1.4652,0.396,2.0
13674,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,104.44,54.28,79.9,114.06,65.44,9.34,,90.8424,75.4,97.0
13674,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,11.445,19.56,3.326,,,10.4544,4.375,12.0
13738,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,258.0,150.9,69.3,327.2,650.5,644.5,53.53,154.5192,185.0,384.0
13738,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,0.3845,0.3845,8.19,7.645,0.396,3.96,11.52,0.9108,5.15,4.0
13774,FRISCO,SK,2021,18,5,9.375,1.067,7.137,True,,,19.56,7.92,8.48,,,1.4256,11.11,12.0
13838,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,242.2,144.4,201.0,237.0,435.8,76.8,,141.2532,95.44,266.0
13938,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,226.9,134.1,120.1,255.5,380.0,188.2,,153.5688,110.6,263.0
14038,FRISCO,CZ,2021,18,5,9.375,1.067,7.137,True,59.56,35.1,,103.5,22.5,,,108.1476,88.5,82.0
15060,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,76.75,20.33,137.1,44.03,12.58,202.9,295.2,66.384,35.0,64.0
15070,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,55.28,40.0,,65.9,72.56,25.42,36.66,303.8904,279.8,69.0
15160,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,38.8,9.484,34.88,14.69,3.648,90.5,105.3,29.616,12.0,23.0
15170,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,55.28,38.6,,43.8,32.72,3.168,15.05,226.4328,216.5,50.0
15260,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,33.2,7.87,39.25,9.94,4.03,94.6,103.4,20.352,9.766,21.0
15270,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,51.1,36.4,72.5,44.12,55.44,6.89,18.45,212.4936,203.5,53.0
15438,KINGSWOOD,CZ,2021,18,5,9.375,1.067,7.137,True,,,,7.8,0.8315,,,18.7308,3.0,22.0
16375,CAPTAIN JACK,SK,2021,18,5,9.375,1.067,7.137,True,26.03,12.6,,134.1,43.8,,,149.0544,134.9,129.0
16475,CAPTAIN JACK,SK,2021,18,5,9.375,1.067,7.137,True,21.6,12.6,,109.0,39.53,,,114.84,96.06,83.0
17651,VIPER,CZ,2021,18,5,9.375,1.067,7.137,True,,,,,,,,0.0792,0.0,180.0
18076,SMADNY MNICH,SK,2021,18,5,9.375,1.067,7.137,True,197.2,27.69,164.9,267.8,37.8,365.8,158.5,126.6,176.4,180.0
18276,SMADNY MNICH,SK,2021,18,5,9.375,1.067,7.137,True,138.1,15.75,83.4,197.5,20.05,218.1,345.2,80.52,128.5,150.0
01015,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,10990.0,3522.0,7880.0,4750.0,4844.0,5900.0,6196.0,11723.3,12104.0,11932.0
01015,PILSNER URQUELL,SK,2021,19,5,14.11,5.594,5.883,True,1810.0,1118.0,1982.0,1505.0,1294.0,2436.0,2210.0,1714.2,1636.0,2273.0
01016,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,239.2,150.0,282.0,170.9,92.8,70.5,189.2,229.284,311.0,201.0
01016,PILSNER URQUELL,SK,2021,19,5,14.11,5.594,5.883,True,48.47,10.61,58.25,47.84,63.84,24.47,66.4,75.4776,45.66,55.0
01027,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,12.5,12.5,14.3,13.46,21.55,7.285,20.98,14.7312,8.26,19.0
01041,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,2.4,5000.0,324.0,2360.0,3598.0,388.2,601.0,265.36,272.0,717.0
01041,PILSNER URQUELL,SK,2021,19,5,14.11,5.594,5.883,True,,,32.5,128.0,,48.0,,1436.0,1036.0,205.0
01070,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,43.5,57.34,221.2,123.4,117.56,88.06,294.0,117.8496,108.56,140.0
01070,PILSNER URQUELL,SK,2021,19,5,14.11,5.594,5.883,True,15.38,15.38,14.125,9.19,7.13,15.29,14.89,13.5432,13.375,21.0
01071,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,469.2,660.0,1831.0,1623.0,2116.0,1477.0,6260.0,1077.48,1209.0,2054.0
01076,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,,,9.63,,,,13.68,4.2,3.0,267.0
01076,PILSNER URQUELL,SK,2021,19,5,14.11,5.594,5.883,True,0.7144,,,41.03,,,100.2,1280.4,998.5,251.0
01077,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,2144.0,2938.0,2718.0,2336.0,3472.0,3080.0,1416.0,2559.48,2310.0,2574.0
01077,PILSNER URQUELL,SK,2021,19,5,14.11,5.594,5.883,True,3496.0,1388.0,3108.0,3100.0,1428.0,2296.0,2336.0,2324.88,2692.0,3483.0
01078,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,62.5,62.5,13.13,22.4,65.25,32.84,,59.76,42.0,51.0
01096,PILSNER URQUELL,CZ,2021,19,5,14.11,5.594,5.883,True,,,2.057,6.48,2.08,0.92,4.48,3.16,0.92,12.0
01125,ASAHI,CZ,2021,19,5,14.11,5.594,5.883,True,,,1.796,2.771,1.584,0.95,0.2375,0.792,1.901,6.0
01125,ASAHI,SK,2021,19,5,14.11,5.594,5.883,True,,,0.3787,0.396,0.475,0.317,,0.0,0.1106,4.0
02015,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,718.5,595.5,1353.0,928.0,807.5,2072.0,1966.0,1108.6,1375.0,1589.0
02015,GAMBRINUS,SK,2021,19,5,14.11,5.594,5.883,True,138.1,158.4,,74.7,176.2,,,64.3,66.6,158.0
02071,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,1056.0,1151.0,926.0,1396.0,1095.0,760.5,229.8,1091.28,869.0,1231.0
02073,GAMBRINUS,SK,2021,19,5,14.11,5.594,5.883,True,,,,,,,,1555.2,1555.0,320.0
02077,GAMBRINUS,SK,2021,19,5,14.11,5.594,5.883,True,232.1,396.8,346.0,425.2,794.5,268.2,426.8,498.6,562.0,456.0
02115,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,10216.0,5610.0,15544.0,6136.0,11840.0,10110.0,5816.0,16027.2,17020.0,12144.0
02115,GAMBRINUS,SK,2021,19,5,14.11,5.594,5.883,True,903.0,1408.0,570.5,1038.0,1726.0,644.5,77.9,808.3,784.5,978.0
02141,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,2.4,,157.6,73.7,98.5,115.2,146.0,29.92,84.7,109.0
02170,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,11.43,48.56,57.22,13.86,65.5,18.45,87.2,35.4024,29.17,38.0
02171,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,1260.0,1996.0,2832.0,1797.0,3920.0,1468.0,4452.0,1024.68,1389.0,2330.0
02177,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,440.2,1318.0,1586.0,1187.0,4500.0,2442.0,1421.0,482.76,853.0,1828.0
02177,GAMBRINUS,SK,2021,19,5,14.11,5.594,5.883,True,1615.0,1766.0,1670.0,1485.0,2098.0,1502.0,2134.0,1556.64,1968.0,1929.0
02184,GAMBRINUS,SK,2021,19,5,14.11,5.594,5.883,True,,,195.0,199.6,141.4,,216.2,41.58,99.0,262.0
02215,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,50.0,,276.2,269.8,255.6,228.5,181.0,270.0,318.8,270.0
02815,EXCELENT,CZ,2021,19,5,14.11,5.594,5.883,True,2168.0,4536.0,2692.0,1861.0,5790.0,3820.0,2492.0,2109.0,2924.0,2330.0
02841,EXCELENT,CZ,2021,19,5,14.11,5.594,5.883,True,,,121.25,86.9,109.8,164.2,76.7,49.64,144.6,112.0
02871,EXCELENT,CZ,2021,19,5,14.11,5.594,5.883,True,230.4,394.8,337.0,366.8,735.0,604.0,274.5,289.92,354.5,464.0
02877,EXCELENT,CZ,2021,19,5,14.11,5.594,5.883,True,600.0,600.0,75.6,158.8,350.5,144.6,48.47,321.84,476.0,315.0
03015,PRIMUS,CZ,2021,19,5,14.11,5.594,5.883,True,632.0,1256.0,1037.0,1006.0,1139.0,1048.0,958.5,633.3,844.0,1033.0
03092,PRIMUS,CZ,2021,19,5,14.11,5.594,5.883,True,49.16,49.0,923.5,251.6,752.0,371.8,772.5,320.28,318.2,530.0
03115,KLASIK,CZ,2021,19,5,14.11,5.594,5.883,True,342.5,252.5,1017.5,830.5,1347.0,1438.0,844.5,1233.0,1602.0,1053.0
03515,GAMBRINUS,CZ,2021,19,5,14.11,5.594,5.883,True,,50.0,27.03,2.2,18.4,8.1,211.2,4.4,0.0,20.0
04015,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,210.5,384.2,647.5,451.8,586.5,725.0,571.5,443.2,474.8,591.0
04077,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,521.0,522.0,397.8,197.9,639.5,371.0,168.8,236.4,414.8,422.0
04215,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,2828.0,2047.0,1729.0,1841.0,1623.0,2800.0,1310.0,2249.6,2712.0,2710.0
04271,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,760.0,688.5,267.8,89.25,639.5,199.4,186.5,130.8,100.6,407.0
04277,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,498.8,448.8,852.5,1151.0,1356.0,663.0,332.8,1638.48,1453.0,1186.0
04315,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,11.625,11.625,66.4,62.1,36.7,53.2,56.0,50.1,44.0,62.0
04377,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,9.24,17.69,28.45,18.0,44.03,57.0,9.84,43.32,24.81,33.0
04476,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,30.66,44.12,81.0,30.72,48.25,91.8,124.8,45.0,86.0,50.0
04515,SMADNY MNICH,SK,2021,19,5,14.11,5.594,5.883,True,195.4,1626.0,,1069.0,1022.0,975.0,1077.0,686.9,1012.5,881.0
04585,SMADNY MNICH,SK,2021,19,5,14.11,5.594,5.883,True,806.5,1047.0,,1815.0,1327.0,1366.0,831.0,2620.464,2526.0,1496.0
04590,SMADNY MNICH,SK,2021,19,5,14.11,5.594,5.883,True,606.0,374.2,,1444.0,1610.0,2.61,1161.0,1134.09,1216.0,1001.0
04976,SARIS,SK,2021,19,5,14.11,5.594,5.883,True,40.12,47.72,110.56,42.12,107.6,174.5,,89.4,107.94,86.0
05015,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,3632.0,3336.0,6200.0,4840.0,4150.0,4384.0,4032.0,4529.6,4176.0,7683.0
05015,RADEGAST,SK,2021,19,5,14.11,5.594,5.883,True,29.22,77.94,,136.0,131.8,,,107.3,208.8,230.0
05071,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,4026.0,2702.0,2034.0,6056.0,4450.0,2558.0,796.5,2497.56,2714.0,4676.0
05077,RADEGAST,SK,2021,19,5,14.11,5.594,5.883,True,152.4,86.3,236.0,363.8,304.0,,,437.04,455.8,374.0
05115,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,7840.0,1765.0,10220.0,4424.0,9310.0,9900.0,3138.0,10524.6,12744.0,12800.0
05141,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,2.4,,117.94,102.56,115.1,186.9,98.75,92.48,162.8,131.0
05171,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,845.5,1860.0,1194.0,2020.0,1866.0,1003.5,611.5,1562.52,1443.0,1542.0
05177,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,508.8,823.5,550.5,548.5,1528.0,648.5,250.0,481.68,465.0,794.0
05215,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,1330.0,2370.0,3886.0,1751.0,2140.0,865.5,1818.0,1585.3,1173.0,2002.0
05215,BIRELL,SK,2021,19,5,14.11,5.594,5.883,True,136.2,126.75,334.8,276.8,234.4,72.0,355.0,255.1,171.8,291.0
05216,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,74.5,74.5,160.4,33.6,18.45,4.67,120.1,90.7632,15.0,48.0
05225,BIRELL,SK,2021,19,5,14.11,5.594,5.883,True,2.193,2.66,,16.88,10.53,1.029,20.03,10.8504,15.48,12.0
05241,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,,,88.3,38.72,51.38,67.94,69.3,36.16,55.47,48.0
05270,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,17.14,67.7,7.41,62.1,59.88,13.7,56.72,57.3408,43.28,49.0
05276,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,1118.0,293.8,1585.0,2258.0,1532.0,2556.0,1418.0,1281.24,1423.0,2177.0
05276,BIRELL,SK,2021,19,5,14.11,5.594,5.883,True,850.0,727.5,867.0,1028.0,643.5,417.8,1418.0,756.72,647.5,906.0
05315,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,92.56,157.5,220.8,136.8,129.4,91.9,105.2,117.7,122.3,147.0
05376,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,203.6,27.86,215.4,291.8,99.1,389.8,212.4,132.6,137.8,231.0
05376,BIRELL,SK,2021,19,5,14.11,5.594,5.883,True,64.94,51.4,53.03,66.1,23.28,25.31,107.6,18.84,27.69,46.0
05415,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,15.71,21.42,58.16,40.5,38.5,38.7,19.0,44.0,39.4,38.0
05515,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,426.8,789.0,970.5,614.5,647.0,322.2,553.0,656.8,359.2,673.0
05516,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,19.64,19.64,53.28,8.0,5.465,4.754,56.56,37.8576,6.387,13.0
05576,BIRELL,CZ,2021,19,5,14.11,5.594,5.883,True,311.0,60.97,230.2,526.0,221.0,190.4,196.6,228.96,237.1,343.0
05576,BIRELL,SK,2021,19,5,14.11,5.594,5.883,True,71.44,57.28,51.9,75.1,40.44,19.44,117.6,22.44,15.36,53.0
05615,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,926.0,752.0,958.5,885.5,1364.0,1129.0,,1391.4,1785.0,1106.0
05677,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,427.5,465.0,111.56,633.5,783.0,29.05,,393.36,283.2,536.0
05715,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,95.25,369.0,283.0,75.1,84.5,71.3,367.5,52.2,121.3,122.0
05915,RADEGAST,CZ,2021,19,5,14.11,5.594,5.883,True,75.7,100.0,,122.1,56.4,,,45.8,70.0,108.0
06015,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,179.0,413.5,705.5,241.9,909.0,331.5,936.5,983.7,1134.0,459.0
06077,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,304.2,257.8,221.4,324.0,546.5,121.44,,284.28,264.8,373.0
06077,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,95.1,12.836,127.56,139.8,36.6,38.53,328.8,96.48,122.2,117.0
06115,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,9730.0,6924.0,6720.0,11430.0,5740.0,5576.0,3202.0,5399.8,6190.0,8876.0
06115,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,326.5,253.5,399.0,297.5,370.2,540.0,275.8,306.8,432.8,423.0
06141,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,,,136.0,129.5,116.5,127.56,187.9,89.28,84.06,140.0
06141,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,342.8,,,588.0,,,,8.0,600.0,367.0
06171,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,446.2,161.2,1606.0,1045.0,1540.0,699.5,381.5,572.16,860.5,1347.0
06177,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,909.5,354.5,912.5,458.0,1314.0,691.0,445.0,1148.04,1771.0,1099.0
06177,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,2110.0,1924.0,2616.0,2682.0,3508.0,3718.0,840.5,2839.44,3222.0,3090.0
06184,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,1200.0,1200.0,997.0,573.0,872.0,580.0,1125.0,1162.392,1285.0,908.0
06185,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,,,310.0,565.5,249.5,,,1297.296,1400.0,494.0
06190,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,66.7,246.9,546.5,402.0,1340.0,489.8,333.0,395.82,372.5,491.0
06190,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,654.5,367.8,821.0,1005.5,662.0,1315.0,856.0,1889.73,2410.0,1174.0
06215,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,153.8,454.8,454.0,311.5,633.5,519.0,606.5,271.6,299.8,393.0
06271,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,195.9,148.0,435.8,221.4,213.1,164.8,459.5,222.96,213.6,313.0
06276,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,15.055,15.055,57.38,32.16,55.3,46.7,71.5,139.08,44.53,41.0
06315,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,264.2,,57.5,76.6,63.0,88.7,150.5,221.7,80.0,227.0
06415,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,2.143,,,14.5,,,,48.0,48.0,74.0
06515,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,1465.0,4452.0,5710.0,5156.0,10000.0,13040.0,4724.0,3179.7,3360.0,5559.0
06515,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,3.236,1.36,16.66,10.1,17.5,18.8,12.8,12.5,18.8,17.0
06541,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,,,75.5,77.4,89.75,52.16,65.6,65.44,51.72,92.0
06571,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,1753.0,2728.0,1656.0,1402.0,5508.0,1744.0,1381.0,1611.36,1905.0,2408.0
06571,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,5.13,5.13,37.56,284.5,25.69,63.12,64.44,59.76,41.1,96.0
06577,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,2100.0,2100.0,714.5,1374.0,1641.0,581.0,920.0,2232.72,1829.0,1471.0
06577,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,92.7,3.387,101.1,56.03,36.72,67.94,102.94,45.12,89.94,82.0
06615,KOZEL,CZ,2021,19,5,14.11,5.594,5.883,True,175.9,531.5,393.5,358.8,865.0,525.0,279.5,168.8,258.5,390.0
06677,KOZEL,SK,2021,19,5,14.11,5.594,5.883,True,57.56,3.98,50.28,108.1,63.84,30.84,51.84,33.36,58.16,81.0
