SkuShort,ProductGroup,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekBgtHl1,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,OldPredSalesHl
08703,CLEAR BEER,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,"57,6","129,9","286,8","64,00059999999999"
11202,FLAVOURED BEER,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,"67,35","43,2","46,95","57,1123"
11203,FLAVOURED BEER,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,"352,5","238,2","220,8","289,1128"
15002,CIDER,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,"33,813","22,797","20,196","31,2003"
15003,CIDER,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,"90,9","56,4","46,2","78,5998"
20105,SOFT DRINKS,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,155,"83,5","88,5","110,1117"
20205,SOFT DRINKS,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,235,"157,5","155,5","173,11169999999998"
20305,SOFT DRINKS,KEG,CZ,2019,51,5,"6,528571428571428","2,1357142857142857","1,6785714285714288",0,NULL,NULL,NULL,NULL,6,NULL,7,NULL
01000,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"2613,5582320643","2613,5582320643","2453,8311000000003","3871,9800999999998","3313,6802000000002","2241,4182"
01002,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"508,49310511318","508,49310511318","492,15","1100,25","625,35","448,0002"
01003,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"2868,40656519014","2868,40656519014",1812,5493,"3353,7","2038,2971"
01005,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"6199,2013184923","6199,2013184923","4999,5","13487,5","8646,5","4697,8835"
02003,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"107,88203342662","107,88203342662","71,7","176,4","123,9","108,99999999999999"
02300,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"212,63","393,4201","277,1001","253,95850000000002"
02303,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"133,47194995130002","133,47194995130002","139,5","564,3","372,6","216,0014"
02305,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"1197,3581779111598","1197,3581779111598","872,5",2746,1964,"1304,001"
02500,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"253,63931259064003","253,63931259064003","307,62","379,47999999999996","340,64","222,47609999999997"
02503,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"110,59607277922001","110,59607277922001","57,3","227,1","133,8",86
02505,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"780,7013040172","780,7013040172","535,5",1496,961,"667,3965000000001"
02600,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"1003,4640998817798","1003,4640998817798","696,64","1222,97","938,9399999999999","682,0726000000001"
02603,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"544,8874073961","544,8874073961","268,5","976,8","584,4","436,1985"
02605,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"4800,10508616206","4800,10508616206","2612,5","8334,5",4828,"3582,0903"
02803,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"219,88537399061997","219,88537399061997","111,9","296,4","151,5","138,00039999999998"
02805,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"929,9947282721001","929,9947282721001","276,5","932,5","511,5","205,0994"
03603,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"77,1","14,4",NULL,200
05000,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"833,39034632566","833,39034632566","748,7","1059,4602","968,2101","751,6429"
05002,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"111,78728511204","111,78728511204","137,4","241,65","148,95","72,0009"
05003,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"496,1794049402799","496,1794049402799","448,8","984,6","663,9000000000001","343,59479999999996"
05005,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"2872,60352406574","2872,60352406574","2443,5","5519,5","3818,5","2214,6937000000003"
05100,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"235,87189373596001","235,87189373596001","207,79","366,05","207,91","178,21869999999998"
05103,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"385,73915274530003","385,73915274530003","302,7","882,3","515,7","266,0991"
05105,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"2994,5486040237","2994,5486040237","2581,5",6487,4262,"2494,7747"
05202,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"67,72780868174002","67,72780868174002","26,55","107,7",75,"35,0004"
05203,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"381,2860265722","381,2860265722","240,9","714,3",492,"264,1986"
06003,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"39,147908616500004","39,147908616500004","8,4","32,4","21,3","10,0004"
06005,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"390,73725064402004","390,73725064402004",88,160,120,"75,0993"
06100,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"46,43819358291999","46,43819358291999","28,59","28,37","47,45","33,4705"
06103,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"155,7495731161","155,7495731161","122,7","299,7","159,3","121,0002"
06105,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"894,5315807351601","894,5315807351601","621,5",1496,1047,"667,0004"
06202,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"37,09800673453999","37,09800673453999","22,8","62,25","40,65","27,0003"
06203,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"433,1700752132601","433,1700752132601","292,8","716,1","450,90000000000003","338,0992"
06205,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"21,75868929312","21,75868929312","31,5","38,5","33,5",34
06500,CLEAR BEER,TANK,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"714,83885682524","714,83885682524","546,08","859,4202","605,75","501,23080000000004"
06503,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"738,0420594489201","738,0420594489201","477,90000000000003","1352,4","718,2","594,0003"
06505,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"3332,6282058078395","3332,6282058078395","3295,5","8479,5","5399,5","2540,5863"
08202,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"20,8547726335","20,8547726335","12,6","43,95",24,"18,0001"
08302,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,"18,8406221102","18,8406221102","10,8","35,7","21,6","16,0001"
08703,CLEAR BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"4,8","57,6","129,9",NULL
11202,FLAVOURED BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"16,2","67,35","43,2","30,0991"
11203,FLAVOURED BEER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"96,6","352,5","238,2","169,1001"
15002,CIDER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"11,169","33,813","22,797","14,8"
15003,CIDER,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"25,8","90,9","56,4",28
20105,SOFT DRINKS,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"37,5",155,"83,5","58,0997"
20205,SOFT DRINKS,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"57,5",235,"157,5","92,09989999999999"
20305,SOFT DRINKS,KEG,CZ,2019,52,2,"2,9357142857142855","1,5785714285714285","0,7428571428571428",0,NULL,NULL,NULL,NULL,"3,5",6,NULL,NULL
01000,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"2720,618110555575","2613,5582320643","2758,3199999999997","2453,8311000000003","3871,9800999999998","2284,8785000000003"
01002,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"455,756030941625","508,49310511318",537,"492,15","1100,25","452,1201"
01003,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"2902,389265267775","2868,40656519014","2568,3",1812,5493,"2651,1805"
01005,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"6566,994644393874","6199,2013184923","6961,5","4999,5","13487,5","5771,6776"
02003,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"290,59331186184994","107,88203342662","102,6","71,7","176,4","109,99900000000001"
02300,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"395,45975619447495",NULL,"298,81","212,63","393,4201","293,253"
02303,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"426,7656472910751","133,47194995130002","241,2","139,5","564,3","245,00019999999998"
02305,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"2061,387962980175","1197,3581779111598",1407,"872,5",2746,"1448,7239"
02500,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"235,99048052762498","253,63931259064003","266,19","307,62","379,47999999999996","208,598"
02503,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"78,41234528134999","110,59607277922001","71,1","57,3","227,1","82,0548"
02505,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"618,6806811371499","780,7013040172",780,"535,5",1496,"752,7836"
02600,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"1035,8400491479251","1003,4640998817798","754,67","696,64","1222,97","828,6515"
02603,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"497,64747974209996","544,8874073961","431,7","268,5","976,8","412,8059"
02605,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"4817,216697733675","4800,10508616206",4217,"2612,5","8334,5","4251,099"
02803,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"135,87267585155","219,88537399061997","132,3","111,9","296,4","159,525"
02805,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"546,6987088625","929,9947282721001",416,"276,5","932,5","444,7828"
03603,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,"318,3","77,1","14,4",600
05000,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"945,4252074795","833,39034632566",909,"748,7","1059,4602","743,5362"
05002,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"87,6609086098","111,78728511204","115,05","137,4","241,65","104,70819999999999"
05003,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"551,41826828325","496,1794049402799",561,"448,8","984,6","547,0289999999999"
05005,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"3745,494855207225","2872,60352406574","3065,5","2443,5","5519,5","3148,4917"
05100,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"272,56864332865","235,87189373596001","223,88000000000002","207,79","366,05","195,35169999999997"
05103,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"425,565291146975","385,73915274530003","408,3","302,7","882,3","433,04749999999996"
05105,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"4038,33568256265","2994,5486040237",3642,"2581,5",6487,"3501,0701"
05202,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"73,28096871449999","67,72780868174002","40,95","26,55","107,7","47,4027"
05203,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"396,23693760147506","381,2860265722","290,1","240,9","714,3","273,339"
06003,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"23,6010987344","39,147908616500004","12,3","8,4","32,4","14,718200000000001"
06005,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"245,2904685699","390,73725064402004",103,88,160,"125,4436"
06100,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"34,054283918475","46,43819358291999","19,06","28,59","28,37","28,6985"
06103,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"127,01088722452499","155,7495731161","176,1","122,7","299,7","136,0152"
06105,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"738,624992543825","894,5315807351601","849,5","621,5",1496,"803,2325"
06202,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"38,933457362249996","37,09800673453999","27,45","22,8","62,25","28,3471"
06203,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"433,7699528446","433,1700752132601","450,9","292,8","716,1","400,4608999999999"
06205,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"45,348000811075","21,75868929312","42,5","31,5","38,5","33,0749"
06500,CLEAR BEER,TANK,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"683,181960491175","714,83885682524","650,9200000000001","546,08","859,4202","574,7678999999999"
06503,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"655,8195349574751","738,0420594489201","768,3","477,90000000000003","1352,4","711,5567000000001"
06505,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"3444,6396373695748","3332,6282058078395","4912,5","3295,5","8479,5","3006,0396"
08202,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"35,070956676125","20,8547726335","19,35","12,6","43,95","17,2274"
08302,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"27,583565714475","18,8406221102","18,9","10,8","35,7","14,4772"
08703,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,"1,2","4,8","57,6",NULL
09303,CLEAR BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
11202,FLAVOURED BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"144,5004825778",NULL,"28,2","16,2","67,35","41,4064"
11203,FLAVOURED BEER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,"154,2","96,6","352,5","206,0639"
15002,CIDER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,"18,054","11,169","33,813","18,9384"
15003,CIDER,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,30,"25,8","90,9","31,598000000000003"
20105,SOFT DRINKS,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"99,62499999995",NULL,"59,5","37,5",155,"54,68730000000001"
20205,SOFT DRINKS,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,"166,12415307362505",NULL,"101,5","57,5",235,"79,3825"
20305,SOFT DRINKS,KEG,CZ,2020,1,4,"0,5799999999999998","0,16","3,35",0,NULL,NULL,NULL,NULL,"3,5","3,5",6,NULL
01000,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"2720,618110555575","2720,618110555575","2210,2","2758,3199999999997","2453,8311000000003","2334,8388"
01002,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"455,756030941625","455,756030941625","462,6",537,"492,15","382,8384"
01003,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"2902,389265267775","2902,389265267775","2707,5","2568,3",1812,"2628,3244"
01005,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"6566,994644393874","6566,994644393874","6313,5","6961,5","4999,5","5974,156"
02003,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"290,59331186184994","290,59331186184994","109,5","102,6","71,7","100,179"
02300,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"395,45975619447495","395,45975619447495","221,39","298,81","212,63","293,25280000000004"
02303,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"426,7656472910751","426,7656472910751","269,4","241,2","139,5","246,9581"
02305,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"2061,387962980175","2061,387962980175","1467,5",1407,"872,5","1581,2829000000002"
02500,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"235,99048052762498","235,99048052762498","305,19","266,19","307,62","256,8702"
02503,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"78,41234528134999","78,41234528134999","96,3","71,1","57,3","85,9666"
02505,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"618,6806811371499","618,6806811371499","642,5",780,"535,5","808,2862"
02600,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"1035,8400491479251","1035,8400491479251","786,14","754,67","696,64","768,4683"
02603,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"497,64747974209996","497,64747974209996","401,4","431,7","268,5","402,55789999999996"
02605,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"4817,216697733675","4817,216697733675",4086,4217,"2612,5","4749,8781"
02803,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"135,87267585155","135,87267585155","126,6","132,3","111,9","122,0886"
02805,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"546,6987088625","546,6987088625",414,416,"276,5","399,0449"
03603,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,NULL,NULL,390,"318,3","77,1","350,0004"
05000,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"945,4252074795","945,4252074795","736,91",909,"748,7","730,0556"
05002,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"87,6609086098","87,6609086098","135,75","115,05","137,4","76,8664"
05003,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"551,41826828325","551,41826828325","611,4",561,"448,8","523,0556"
05005,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"3745,494855207225","3745,494855207225",3593,"3065,5","2443,5","3167,7038000000002"
05100,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"272,56864332865","272,56864332865","233,3","223,88000000000002","207,79","174,3767"
05103,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"425,565291146975","425,565291146975","534,9","408,3","302,7","386,66"
05105,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"4038,33568256265","4038,33568256265",4010,3642,"2581,5","3921,6633"
05202,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"73,28096871449999","73,28096871449999","59,85","40,95","26,55","61,8101"
05203,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"396,23693760147506","396,23693760147506","336,6","290,1","240,9","302,3457"
06003,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"23,6010987344","23,6010987344",12,"12,3","8,4","13,848099999999999"
06005,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"245,2904685699","245,2904685699","92,5",103,88,"128,4351"
06100,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"34,054283918475","34,054283918475","19,04","19,06","28,59","18,7591"
06103,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"127,01088722452499","127,01088722452499","145,5","176,1","122,7","134,6267"
06105,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"738,624992543825","738,624992543825",800,"849,5","621,5","809,0019"
06202,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"38,933457362249996","38,933457362249996","42,9","27,45","22,8","33,0519"
06203,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"433,7699528446","433,7699528446","395,7","450,9","292,8","367,5688"
06205,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"45,348000811075","45,348000811075","30,5","42,5","31,5","28,279700000000002"
06500,CLEAR BEER,TANK,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"683,181960491175","683,181960491175","463,63","650,9200000000001","546,08","540,1845000000001"
06503,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"655,8195349574751","655,8195349574751","625,5","768,3","477,90000000000003","618,4938999999999"
06505,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"3444,6396373695748","3444,6396373695748",4663,"4912,5","3295,5","4834,972400000001"
08202,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"35,070956676125","35,070956676125","20,1","19,35","12,6","18,573"
08302,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"27,583565714475","27,583565714475","19,65","18,9","10,8","17,6"
08703,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,NULL,NULL,0,"1,2","4,8",NULL
09303,CLEAR BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,NULL,NULL,0,0,NULL,NULL
11202,FLAVOURED BEER,KEG,CZ,2020,2,5,"2,4285714285714284","0,5214285714285715","2,085714285714286",0,NULL,NULL,"144,5004825778","144,5004825778","45,3","28,2","16,2","45,3636"
