SkuShort,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
02071,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,370.2,864.0,748.5,987.0,304.2,946.0,508.8,494,943,822.0
02115,RB,CZ,2021,16,5,7.305,0.766,7.23,True,7200.0,4664.0,12590.0,7916.0,3562.0,7476.0,6664.0,8320,9896,9983.0
02141,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,200.8,66.8,41.56,216.5,269.5,80,103,87.0
02170,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,16.11,20.47,120.56,31.77,26.61,33.44,73.56,40,38,43.0
02171,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,2038.0,1639.0,1835.0,2019.0,1194.0,1067.0,1293.0,1469,1844,2006.0
02177,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,1791.0,1666.0,1819.0,1198.0,1400.0,652.5,1435.0,3502,2654,1691.0
02215,RB,CZ,2021,16,5,7.305,0.766,7.23,True,71.44,,305.5,229.2,260.8,246.6,274.0,280,330,308.0
02815,RB,CZ,2021,16,5,7.305,0.766,7.23,True,1338.0,841.5,3072.0,1618.0,898.5,4440.0,1232.0,2530,2888,3163.0
02841,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,143.5,294.2,0.0,192.6,148.9,84,193,189.0
02871,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,204.2,314.0,481.0,519.0,422.0,328.2,348.5,476,634,472.0
02877,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,171.4,34.8,32.4,96.0,65.2,58,219,57.0
03015,RB,CZ,2021,16,5,7.305,0.766,7.23,True,185.0,97.5,1014.5,746.5,446.5,759.0,1233.0,860,794,797.0
03092,PET,CZ,2021,16,5,7.305,0.766,7.23,True,608.0,580.5,841.0,777.0,699.5,588.5,748.0,692,786,828.0
03115,RB,CZ,2021,16,5,7.305,0.766,7.23,True,572.5,151.2,1301.0,810.5,768.5,1120.0,1502.0,1351,1454,1203.0
03515,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,44.47,47.8,4.6,48.1,93.1,37,122,53.0
05015,RB,CZ,2021,16,5,7.305,0.766,7.23,True,5530.0,3638.0,5380.0,7960.0,4074.0,8260.0,4224.0,6672,7144,7669.0
05071,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,1014.0,2320.0,2016.0,3572.0,1890.0,2232.0,1378.0,2958,2066,2485.0
05073,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,942,985,419.0
05115,RB,CZ,2021,16,5,7.305,0.766,7.23,True,12340.0,15750.0,13090.0,13330.0,12190.0,6680.0,5628.0,9392,9360,9935.0
05141,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,135.5,94.75,120.7,188.0,185.9,120,188,137.0
05171,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,300.2,403.0,884.0,1021.0,633.5,883.5,643.0,3260,3794,1109.0
05177,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,785.0,269.5,423.5,371.8,477.8,266.0,463.8,1026,848,638.0
05215,RB,CZ,2021,16,5,7.305,0.766,7.23,True,1455.0,906.0,3098.0,2362.0,1096.0,2558.0,1917.0,1268,974,2592.0
05216,RB,CZ,2021,16,5,7.305,0.766,7.23,True,35.0,25.0,107.1,10.14,16.0,3.248,117.44,4,30,18.0
05241,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,87.94,45.56,32.97,102.56,80.6,45,99,54.0
05270,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,20.31,22.89,6.742,67.56,64.0,44.75,106.6,59,54,68.0
05276,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,301.2,516.0,1505.0,894.0,1155.0,1122.0,898.0,936,1008,1040.0
05315,RB,CZ,2021,16,5,7.305,0.766,7.23,True,229.5,67.56,180.8,374.5,81.9,307.0,208.9,87,131,249.0
05376,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,33.44,73.25,104.1,117.25,83.6,112.06,337.0,80,80,115.0
05415,RB,CZ,2021,16,5,7.305,0.766,7.23,True,15.57,30.58,62.8,54.3,45.7,56.9,19.6,39,57,53.0
05515,RB,CZ,2021,16,5,7.305,0.766,7.23,True,580.5,299.5,904.0,920.5,360.5,877.5,724.0,414,457,869.0
05516,RB,CZ,2021,16,5,7.305,0.766,7.23,True,5.0,3.572,40.3,3.643,0.871,0.554,47.7,4,4,7.0
05576,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,53.6,105.06,165.2,196.2,124.3,150.2,144.9,162,150,176.0
05615,RB,CZ,2021,16,5,7.305,0.766,7.23,True,708.5,1037.0,729.0,930.0,380.2,834.0,,1557,1764,782.0
05677,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,272.0,218.6,67.6,357.0,194.4,,,458,422,330.0
05715,RB,CZ,2021,16,5,7.305,0.766,7.23,True,413.0,214.2,260.8,173.5,33.1,199.2,317.0,257,475,261.0
05915,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,,10.6,13.1,,,28,116,24.0
06015,RB,CZ,2021,16,5,7.305,0.766,7.23,True,393.2,542.0,766.5,312.5,308.5,525.5,517.0,829,1383,446.0
06077,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,691.5,228.6,146.1,332.5,153.1,107.9,,860,1351,419.0
06115,RB,CZ,2021,16,5,7.305,0.766,7.23,True,1999.0,4332.0,4324.0,4524.0,6268.0,12280.0,9780.0,2844,4444,5608.0
06141,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,146.6,86.25,130.5,258.2,297.0,100,216,150.0
06171,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,1401.0,1390.0,1215.0,1464.0,1645.0,893.0,1211.0,700,741,1356.0
06177,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,1218.0,350.0,1314.0,701.5,650.5,1684.0,911.5,1473,2248,1377.0
06184,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,499.8,210.2,166.2,1447.0,567.5,275,408,553.0
06190,PET,CZ,2021,16,5,7.305,0.766,7.23,True,143.6,142.0,372.2,781.0,654.0,620.0,791.0,814,555,613.0
06215,RB,CZ,2021,16,5,7.305,0.766,7.23,True,170.8,233.8,518.0,352.5,241.8,489.2,691.5,366,365,379.0
06271,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,99.6,71.8,305.8,136.4,157.5,182.6,186.5,131,166,204.0
06315,RB,CZ,2021,16,5,7.305,0.766,7.23,True,385.0,275.0,207.5,232.2,122.3,206.0,23.0,143,101,272.0
06515,RB,CZ,2021,16,5,7.305,0.766,7.23,True,3186.0,6010.0,4772.0,6652.0,7250.0,5496.0,11576.0,3350,3516,4983.0
06541,RB,CZ,2021,16,5,7.305,0.766,7.23,True,,,72.7,86.06,79.1,128.8,119.6,84,128,97.0
06571,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,990.0,628.0,1137.0,1162.0,1483.0,1952.0,1061.0,1308,1494,1392.0
06577,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,771.5,520.5,1278.0,1955.0,585.0,108.0,296,925,933.0
06615,RB,CZ,2021,16,5,7.305,0.766,7.23,True,296.0,546.5,315.0,357.8,782.5,504.2,684.5,208,235,389.0
11074,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,235,160,156.0
11076,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,425.2,450.0,,900.5,794.5,1157.0,1733.0,2710,2126,1095.0
11216,RB,CZ,2021,16,5,7.305,0.766,7.23,True,1.866,1.866,8.32,8.4,1.108,1.108,,2,1,10.0
11274,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,150,160,132.0
11276,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,757.0,708.5,79.5,1244.0,1070.0,1273.0,1957.0,3332,3450,1164.0
11376,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,373.8,390.8,7.184,367.2,298.2,474.2,366.8,1016,1061,385.0
11476,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,269.8,288.8,25.06,118.06,141.0,641.5,,480,484,227.0
11576,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,470.5,503.0,7.45,461.8,424.0,703.0,,1175,1238,512.0
11676,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,211.2,225.8,21.7,200.4,152.6,309.2,,514,359,236.0
11776,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,210.0,232.4,20.69,175.9,135.9,380.0,,460,364,207.0
11876,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,185.5,191.5,13.695,166.5,111.6,299.5,,408,338,185.0
12080,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,0.144,64.8,166.8,0,0,65.0
12574,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,,,,,285,160,106.0
12576,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,652.5,641.5,45.6,851.0,718.5,907.0,1163.0,2184,2638,792.0
12815,RB,CZ,2021,16,5,7.305,0.766,7.23,True,98.5,148.6,,102.3,91.7,,,201,141,122.0
12876,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,18.23,28.69,,,1,0,24.0
12915,RB,CZ,2021,16,5,7.305,0.766,7.23,True,142.8,153.6,,156.8,88.8,,,264,114,158.0
12976,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,,,,11.4,4.44,,,1,0,14.0
13338,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,119.06,162.6,6.3,74.6,212.2,155.9,116.1,134,98,117.0
13374,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,25.2,30.92,56.88,7.92,29.7,,,34,34,23.0
13438,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,133.9,149.5,11.89,113.56,362.2,227.8,219.4,205,177,159.0
13474,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,118.2,32.34,70.3,37.94,132.1,,,168,195,98.0
13538,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,84.75,122.44,2.492,47.6,159.9,114.5,72.2,99,88,96.0
13638,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,125.56,144.1,9.266,133.2,321.0,240.2,176.5,247,204,181.0
13674,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,25.2,32.34,68.1,51.25,150.6,,,65,122,96.0
13738,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,106.8,176.1,46.9,144.9,239.8,264.8,15.92,650,684,164.0
13838,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,108.94,176.1,177.0,104.6,213.8,20.55,,436,435,120.0
13938,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,107.5,176.1,124.5,109.0,230.2,18.81,,380,366,109.0
14038,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,,,,8.95,,,,22,0,40.0
15060,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,,8.29,130.2,13.97,32.84,139.1,181.9,13,34,32.0
15070,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,34.62,8.43,,88.8,31.92,13.625,32.0,73,67,82.0
15160,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,,4.715,23.23,4.414,13.39,65.25,47.8,4,27,12.0
15170,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,30.4,4.215,,33.34,16.88,3.723,22.4,33,54,32.0
15260,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,,3.143,26.11,8.64,7.68,63.56,58.84,4,24,11.0
15270,CAN,CZ,2021,16,5,7.305,0.766,7.23,True,31.67,13.664,75.9,68.7,20.52,7.207,20.11,55,48,54.0
15438,NRB,CZ,2021,16,5,7.305,0.766,7.23,True,,,,0.317,,,,1,0,52.0
01015,RB,SK,2021,16,5,7.305,0.766,7.23,True,2304.0,3814.0,1937.0,3376.0,2660.0,1355.0,3316.0,1935,1777,1901.0
01016,RB,SK,2021,16,5,7.305,0.766,7.23,True,2.545,9.69,36.3,23.12,46.88,28.52,88.9,61,23,34.0
01042,RB,SK,2021,16,5,7.305,0.766,7.23,True,,,,,,,,0,0,446.0
01070,CAN,SK,2021,16,5,7.305,0.766,7.23,True,26.55,19.4,17.36,8.71,23.77,21.86,10.055,25,10,29.0
01077,CAN,SK,2021,16,5,7.305,0.766,7.23,True,2730.0,454.0,2790.0,2010.0,3418.0,2586.0,1522.0,2268,2856,3230.0
01125,NRB,SK,2021,16,5,7.305,0.766,7.23,True,,,0.10986,0.2375,0.396,0.2375,0.317,0,0,6.0
02015,RB,SK,2021,16,5,7.305,0.766,7.23,True,544.0,11.29,,103.0,29.8,,,450,23,305.0
02077,CAN,SK,2021,16,5,7.305,0.766,7.23,True,1738.0,297.2,429.8,1731.0,530.0,197.2,128.4,692,541,878.0
02115,RB,SK,2021,16,5,7.305,0.766,7.23,True,587.0,599.0,664.5,605.0,963.5,480.8,74.8,700,635,694.0
02177,CAN,SK,2021,16,5,7.305,0.766,7.23,True,1682.0,1482.0,1543.0,1080.0,1640.0,2766.0,855.0,949,1974,2190.0
02184,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,428.0,,,74.9,145.9,158,99,369.0
04015,RB,SK,2021,16,5,7.305,0.766,7.23,True,444.5,443.0,582.0,253.2,424.0,642.0,277.5,472,472,481.0
04077,CAN,SK,2021,16,5,7.305,0.766,7.23,True,216.5,286.5,356.2,286.8,208.2,386.5,176.4,389,391,335.0
04215,RB,SK,2021,16,5,7.305,0.766,7.23,True,1156.0,2244.0,1990.0,1936.0,2324.0,2000.0,1197.0,2262,2476,2059.0
04242,RB,SK,2021,16,5,7.305,0.766,7.23,True,,,,,,,,450,400,191.0
04271,CAN,SK,2021,16,5,7.305,0.766,7.23,True,259.8,119.0,190.6,130.2,126.0,191.1,164.4,254,529,233.0
04277,CAN,SK,2021,16,5,7.305,0.766,7.23,True,660.0,113.75,689.0,1072.0,962.0,946.0,285.2,934,925,1098.0
04315,RB,SK,2021,16,5,7.305,0.766,7.23,True,6.004,3.373,56.53,28.8,30.6,35.2,41.1,52,44,31.0
04377,CAN,SK,2021,16,5,7.305,0.766,7.23,True,2.244,2.244,34.6,11.16,35.28,32.03,25.44,26,26,28.0
04476,CAN,SK,2021,16,5,7.305,0.766,7.23,True,46.06,109.4,93.4,66.8,55.2,145.5,183.8,35,45,83.0
04515,RB,SK,2021,16,5,7.305,0.766,7.23,True,388.8,542.0,,1306.0,630.5,946.0,1326.0,1132,1260,902.0
04585,CAN,SK,2021,16,5,7.305,0.766,7.23,True,2054.0,1141.0,,3232.0,1472.0,1164.0,1929.0,1616,1514,1902.0
04590,PET,SK,2021,16,5,7.305,0.766,7.23,True,237.5,224.4,,418.2,369.8,1864.0,1340.0,1309,1309,731.0
04976,CAN,SK,2021,16,5,7.305,0.766,7.23,True,47.06,124.25,133.9,102.8,89.2,178.5,,84,58,130.0
05015,RB,SK,2021,16,5,7.305,0.766,7.23,True,100.4,46.62,,70.3,33.6,,,114,16,142.0
05077,CAN,SK,2021,16,5,7.305,0.766,7.23,True,156.9,134.2,185.5,204.0,103.94,,,294,162,255.0
05215,RB,SK,2021,16,5,7.305,0.766,7.23,True,52.5,86.2,214.4,71.1,42.8,35.2,260.0,138,47,68.0
05276,CAN,SK,2021,16,5,7.305,0.766,7.23,True,381.8,1148.0,545.5,490.2,257.5,527.5,443.5,813,746,473.0
05376,CAN,SK,2021,16,5,7.305,0.766,7.23,True,35.84,698.5,33.12,13.92,26.52,32.4,21.0,14,13,0.0
05576,CAN,SK,2021,16,5,7.305,0.766,7.23,True,40.72,704.0,58.62,26.05,31.2,52.8,12.72,12,16,1.0
06077,CAN,SK,2021,16,5,7.305,0.766,7.23,True,1222.0,116.6,212.5,937.0,173.8,74.9,42.6,55,90,570.0
06115,RB,SK,2021,16,5,7.305,0.766,7.23,True,444.8,106.56,406.8,693.0,258.2,221.0,239.2,384,510,458.0
06177,CAN,SK,2021,16,5,7.305,0.766,7.23,True,2450.0,1439.0,2562.0,2516.0,3106.0,1493.0,1991.0,3122,2530,2687.0
06185,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,640.5,232.9,174.6,574.0,241.1,399,200,365.0
06190,PET,SK,2021,16,5,7.305,0.766,7.23,True,1324.0,1838.0,1090.0,1225.0,1159.0,606.0,696.5,1101,978,1138.0
06276,CAN,SK,2021,16,5,7.305,0.766,7.23,True,30.31,36.78,56.1,62.28,184.5,56.88,38.53,57,41,89.0
06515,RB,SK,2021,16,5,7.305,0.766,7.23,True,1.787,1.787,15.97,7.3,8.5,10.9,16.9,12,11,12.0
06571,CAN,SK,2021,16,5,7.305,0.766,7.23,True,5.11,3.482,36.62,20.05,23.16,40.1,38.28,33,277,27.0
06577,CAN,SK,2021,16,5,7.305,0.766,7.23,True,51.44,158.6,275.0,69.0,185.0,73.56,40.1,270,61,105.0
06677,CAN,SK,2021,16,5,7.305,0.766,7.23,True,26.83,78.94,221.0,18.23,126.4,23.88,19.92,48,48,66.0
07015,RB,SK,2021,16,5,7.305,0.766,7.23,True,38.38,38.38,83.9,57.0,59.8,72.0,83.9,51,52,62.0
07082,CAN,SK,2021,16,5,7.305,0.766,7.23,True,23.89,15.32,15.75,19.44,8.52,14.52,12.24,15,13,24.0
07215,RB,SK,2021,16,5,7.305,0.766,7.23,True,106.9,106.0,209.1,154.5,141.5,150.5,182.2,147,125,171.0
07282,CAN,SK,2021,16,5,7.305,0.766,7.23,True,24.34,11.49,67.56,20.88,8.52,24.72,15.48,12,16,28.0
11076,CAN,SK,2021,16,5,7.305,0.766,7.23,True,219.6,936.0,322.2,138.5,110.25,268.5,171.6,131,148,168.0
11215,RB,SK,2021,16,5,7.305,0.766,7.23,True,44.9,43.66,242.6,37.5,18.5,7.2,213.8,106,80,36.0
11238,RB,SK,2021,16,5,7.305,0.766,7.23,True,,,2.05,0.0792,0.2375,0.0,6.098,1,2,4.0
11276,CAN,SK,2021,16,5,7.305,0.766,7.23,True,567.0,1614.0,1030.0,792.0,508.0,1170.0,623.0,1256,1653,787.0
11376,CAN,SK,2021,16,5,7.305,0.766,7.23,True,89.25,831.0,170.6,84.94,50.03,189.0,328.2,66,156,52.0
11476,CAN,SK,2021,16,5,7.305,0.766,7.23,True,35.53,681.5,135.2,33.6,20.77,160.5,,15,25,6.0
11576,CAN,SK,2021,16,5,7.305,0.766,7.23,True,100.4,797.0,134.0,99.4,114.94,238.6,,503,516,100.0
11676,CAN,SK,2021,16,5,7.305,0.766,7.23,True,43.47,690.0,196.8,31.8,23.4,177.4,,33,52,5.0
11767,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,,0.144,,,,0,0,58.0
11776,CAN,SK,2021,16,5,7.305,0.766,7.23,True,82.56,717.0,226.8,40.44,33.84,199.2,,449,462,21.0
11867,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,,,,0.0,,0,0,79.0
11876,CAN,SK,2021,16,5,7.305,0.766,7.23,True,62.6,713.0,211.8,24.95,13.92,148.2,,31,41,1.0
12576,CAN,SK,2021,16,5,7.305,0.766,7.23,True,170.2,819.5,275.2,137.2,78.75,282.8,175.5,180,134,139.0
12815,RB,SK,2021,16,5,7.305,0.766,7.23,True,,,,0.1,0.2,,,0,10,6.0
12876,CAN,SK,2021,16,5,7.305,0.766,7.23,True,19.06,12.53,,34.56,26.77,,,88,51,38.0
12915,RB,SK,2021,16,5,7.305,0.766,7.23,True,,,,0.2,0.2,,,0,10,6.0
12976,CAN,SK,2021,16,5,7.305,0.766,7.23,True,19.44,12.914,,28.8,26.77,,,43,22,32.0
13038,NRB,SK,2021,16,5,7.305,0.766,7.23,True,,,1.207,0.2375,0.396,0.2375,1.861,0,0,0.0
13074,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,10.055,13.23,8.0,,,2,3,15.0
13138,NRB,SK,2021,16,5,7.305,0.766,7.23,True,,,1.122,0.1584,0.2375,0.317,1.148,0,0,0.0
13174,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,9.5,3.088,7.6,,,0,1,11.0
13638,NRB,SK,2021,16,5,7.305,0.766,7.23,True,,,2.047,0.594,0.475,0.317,3.326,4,0,1.0
13674,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,12.23,48.3,15.52,,,3,3,50.0
13738,NRB,SK,2021,16,5,7.305,0.766,7.23,True,0.3845,0.3845,5.9,0.8315,7.523,2.297,7.207,0,3,3.0
13774,CAN,SK,2021,16,5,7.305,0.766,7.23,True,,,16.86,25.5,15.37,,,8,11,25.0
16375,NRB,SK,2021,16,5,7.305,0.766,7.23,True,17.39,150.5,,58.53,148.0,,,44,51,89.0
16475,NRB,SK,2021,16,5,7.305,0.766,7.23,True,17.39,150.5,,49.03,144.2,,,40,43,84.0
18076,CAN,SK,2021,16,5,7.305,0.766,7.23,True,2.71,2.71,141.0,55.2,42.25,156.6,164.1,38,130,71.0
18276,CAN,SK,2021,16,5,7.305,0.766,7.23,True,1.475,1.475,83.2,75.8,58.1,74.5,104.06,20,98,74.0
01015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,5030.0,3250.0,7068.0,5996.0,5224.0,8584.0,5176.0,4844,6632,8540.0
01016,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,198.2,75.5,82.1,108.9,555.5,93,74,102.0
01027,RB,CZ,2021,17,5,7.617,6.863,5.58,True,8.93,,11.17,11.41,8.31,13.15,25.98,22,13,13.0
01041,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,8.57,426.5,436.5,290.2,308.8,410.5,3598,3592,375.0
01070,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,64.9,137.9,190.2,110.5,142.8,97.0,616.5,118,125,137.0
01071,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1589.0,854.0,1335.0,2504.0,1208.0,2964.0,3716.0,2116,2520,2460.0
01075,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,349.8,874.5,250.0,54.88,1168.0,62.72,,1,0,302.0
01077,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,2880.0,6652.0,2066.0,3794.0,5296.0,2490.0,2348.0,3472,2902,2601.0
01078,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,44.66,,48.7,34.03,34.2,24.2,,65,70,46.0
01096,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,1.895,0.68,1.8,1.08,2.44,2,1,5.0
01125,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,,,0.982,0.871,1.505,0.1584,3.643,2,4,2.0
02015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,768.5,1869.0,1287.0,1396.0,1046.0,1162.0,776.0,808,1075,1283.0
02071,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,345.5,370.2,748.5,493.5,987.0,783.5,377.5,1095,1241,759.0
02115,RB,CZ,2021,17,5,7.617,6.863,5.58,True,11050.0,7200.0,12590.0,8320.0,7916.0,10830.0,14376.0,11840,12824,12172.0
02141,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,200.8,79.94,66.8,163.2,269.2,98,70,109.0
02170,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,44.66,16.11,120.56,40.0,31.77,42.44,75.06,66,63,47.0
02171,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1005.0,2038.0,1835.0,1469.0,2019.0,1268.0,1156.0,3920,3866,1549.0
02177,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,2876.0,1791.0,1819.0,3502.0,1198.0,1235.0,1066.0,4500,3126,1829.0
02215,RB,CZ,2021,17,5,7.617,6.863,5.58,True,28.58,71.44,305.5,280.5,229.2,267.5,225.8,256,282,257.0
02815,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1313.0,1338.0,3072.0,2530.0,1618.0,5050.0,2027.0,5792,4940,3008.0
02841,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,143.5,84.06,294.2,157.8,164.1,110,158,135.0
02871,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,355.0,204.2,481.0,476.0,519.0,447.5,377.5,735,676,568.0
02877,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,428.5,,171.4,57.72,34.8,120.6,67.7,350,680,243.0
03015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,770.5,185.0,1014.5,860.0,746.5,1281.0,1563.0,1139,1324,1230.0
03092,PET,CZ,2021,17,5,7.617,6.863,5.58,True,228.8,608.0,841.0,692.5,777.0,863.0,1035.0,752,796,746.0
03115,RB,CZ,2021,17,5,7.617,6.863,5.58,True,428.2,572.5,1301.0,1351.0,810.5,1359.0,1156.0,1347,1317,1208.0
03515,RB,CZ,2021,17,5,7.617,6.863,5.58,True,113.3,,44.47,37.1,47.8,28.8,19.7,18,29,89.0
05015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,3944.0,5530.0,5380.0,6670.0,7960.0,6140.0,2564.0,4152,6676,6133.0
05071,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1100.0,1014.0,2016.0,2958.0,3572.0,1904.0,1261.0,4448,3522,2872.0
05073,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,985.0,,,942.0,,,,43,0,878.0
05115,RB,CZ,2021,17,5,7.617,6.863,5.58,True,5324.0,12340.0,13090.0,9390.0,13330.0,6984.0,9144.0,9312,8912,7308.0
05141,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,135.5,119.5,94.75,147.6,169.5,115,148,135.0
05171,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,2922.0,300.2,884.0,3260.0,1021.0,1084.0,635.5,1866,1717,1609.0
05177,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1024.0,785.0,423.5,1026.0,371.8,416.0,209.0,1528,934,789.0
05215,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1790.0,1455.0,3098.0,1268.0,2362.0,1987.0,3848.0,2140,1791,2375.0
05216,RB,CZ,2021,17,5,7.617,6.863,5.58,True,31.3,35.0,107.1,3.96,10.14,5.465,135.9,18,40,11.0
05241,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,87.94,44.56,45.56,91.8,136.0,51,70,52.0
05270,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,62.16,20.31,6.742,58.53,67.56,50.22,123.25,60,107,67.0
05276,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,346.8,301.2,1505.0,936.5,894.0,1288.0,1660.0,1532,1386,1187.0
05315,RB,CZ,2021,17,5,7.617,6.863,5.58,True,175.2,229.5,180.8,86.8,374.5,121.1,177.4,129,191,147.0
05376,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,34.06,33.44,104.1,80.4,117.25,63.25,204.1,99,81,99.0
05415,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1.429,15.57,62.8,38.8,54.3,42.2,20.5,38,44,37.0
05515,RB,CZ,2021,17,5,7.617,6.863,5.58,True,573.5,580.5,904.0,414.2,920.5,536.5,742.0,647,795,653.0
05516,RB,CZ,2021,17,5,7.617,6.863,5.58,True,7.043,5.0,40.3,4.434,3.643,0.475,55.53,5,2,6.0
05576,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,67.94,53.6,165.2,161.9,196.2,119.6,291.8,221,192,169.0
05615,RB,CZ,2021,17,5,7.617,6.863,5.58,True,2316.0,708.5,729.0,1557.0,930.0,706.5,,1364,1786,1574.0
05677,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,354.8,272.0,67.6,458.2,357.0,57.38,,783,678,396.0
05715,RB,CZ,2021,17,5,7.617,6.863,5.58,True,458.2,413.0,260.8,256.8,173.5,232.9,24.8,84,334,321.0
